"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S191",-0.174825174825175,-0.94005994005994,-0.97002997002997,-0.98001998001998,-0.98001998001998,-0.982017982017982,-0.978021978021978,-0.742257742257742,-0.952047952047952,-0.934065934065934,-0.9000999000999,-0.946053946053946,-0.51048951048951,-0.748251748251748,-0.568431568431568,-0.806193806193806,-0.698301698301698,-0.81018981018981,-0.976023976023976,-0.958041958041958,-0.958041958041958,-0.956043956043956,-0.95004995004995,-0.866133866133866,-0.964035964035964,-0.876123876123876,-0.99000999000999,-0.974025974025974,-0.956043956043956,-0.888111888111888,-0.862137862137862,-0.648351648351648,-0.408591408591409,-0.764235764235764,-0.686313686313686,-0.274725274725275,-0.95004995004995,-0.684315684315684,-0.796203796203796,-0.734265734265734,-0.984015984015984,-0.822177822177822,0.238761238761239,0.320679320679321,0.432567432567432,0.426573426573427,0.344655344655345,0.316683316683317,0.49050949050949,0.434565434565435,0.500499500499501,0.326673326673327,0.0509490509490509,0.522477522477522,0.330669330669331,0.120879120879121,0.232767232767233,0.306693306693307,0.654345654345654,0.778221778221778,0.998001998001998,0.998001998001998,0,0.252747252747253,0.374625374625375,0.616383616383616,0.632367632367632,0.834165834165834,0.696303696303696,0.924075924075924,0.914085914085914,0.852147852147852,0.788211788211788,0.762237762237762,0.836163836163836,0.81018981018981,0.824175824175824,0.566433566433566,0.91008991008991,0.836163836163836,0.704295704295704,0.536463536463536,0.598401598401598,0.56043956043956,0.78021978021978,0.844155844155844,0.808191808191808,0.802197802197802,0.674325674325674,0.978021978021978
"S194",-0.894105894105894,-0.92007992007992,-0.976023976023976,-0.976023976023976,-0.944055944055944,-0.982017982017982,-0.978021978021978,-0.964035964035964,-0.988011988011988,-0.982017982017982,-0.988011988011988,-0.972027972027972,0.398601398601399,0.252747252747253,0.466533466533467,0.276723276723277,-0.256743256743257,0.314685314685315,-0.95004995004995,-0.948051948051948,-0.974025974025974,-0.96003996003996,-0.566433566433566,-0.57042957042957,-0.228771228771229,-0.480519480519481,-0.708291708291708,-0.332667332667333,0.51048951048951,-0.268731268731269,0.248751248751249,0.0449550449550449,-0.330669330669331,0.000999000999001076,-0.468531468531469,0.00299700299700301,0.0649350649350648,-0.534465534465534,-0.546453546453546,-0.918081918081918,-0.682317682317682,-0.872127872127872,-0.0729270729270729,-0.134865134865135,0.080919080919081,-0.108891108891109,-0.152847152847153,0.238761238761239,0.152847152847153,0.164835164835165,0.0649350649350648,-0.034965034965035,-0.120879120879121,0.098901098901099,0.054945054945055,-0.064935064935065,0.040959040959041,-0.000999000999000965,0.126873126873127,0.0129870129870129,0.124875124875125,-0.0729270729270729,0.252747252747253,0,0.96003996003996,0.484515484515484,0.364635364635365,0.140859140859141,0.0629370629370629,0.162837162837163,0.358641358641359,0.86013986013986,0.494505494505495,0.372627372627373,0.644355644355644,0.328671328671329,0.232767232767233,0.53046953046953,0.144855144855145,0.174825174825175,0.286713286713287,0.174825174825175,0.148851148851149,0.182817182817183,0.170829170829171,0.0769230769230769,-0.0109890109890109,0.176823176823177,0.204795204795205,0.214785214785215
"S196",-0.914085914085914,-0.95004995004995,-0.984015984015984,-0.97002997002997,-0.96003996003996,-0.984015984015984,-0.98001998001998,-0.94005994005994,-0.992007992007992,-0.978021978021978,-0.962037962037962,-0.966033966033966,0.264735264735265,-0.254745254745255,0.410589410589411,-0.192807192807193,-0.244755244755245,0.160839160839161,-0.976023976023976,-0.982017982017982,-0.998001998001998,-0.976023976023976,-0.622377622377622,-0.642357642357642,-0.0949050949050949,-0.62037962037962,-0.9000999000999,-0.78021978021978,0.306693306693307,-0.468531468531469,0.396603396603397,0.160839160839161,-0.048951048951049,-0.032967032967033,-0.516483516483516,0.0909090909090908,-0.438561438561439,-0.636363636363636,-0.616383616383616,-0.874125874125874,-0.462537462537463,-0.716283716283716,0.302697302697303,0.098901098901099,0.236763236763237,0.304695304695305,0.114885114885115,0.454545454545455,0.386613386613387,0.322677322677323,0.348651348651349,0.272727272727273,0.136863136863137,0.300699300699301,0.256743256743257,0.102897102897103,0.224775224775225,0.370629370629371,0.424575424575425,0.252747252747253,0.364635364635365,0.192807192807193,0.374625374625375,0.96003996003996,0,0.632367632367632,0.494505494505495,0.350649350649351,0.210789210789211,0.464535464535464,0.502497502497502,0.896103896103896,0.634365634365634,0.492507492507493,0.622377622377622,0.440559440559441,0.316683316683317,0.73026973026973,0.454545454545455,0.47052947052947,0.456543456543457,0.292707292707293,0.450549450549451,0.444555444555444,0.522477522477522,0.352647352647353,0.256743256743257,0.430569430569431,0.450549450549451,0.444555444555444
"S197",0.208791208791209,-0.0729270729270729,-0.586413586413586,-0.694305694305694,-0.822177822177822,-0.784215784215784,-0.758241758241758,-0.012987012987013,-0.852147852147852,-0.832167832167832,-0.854145854145854,-0.87012987012987,-0.044955044955045,-0.200799200799201,-0.404595404595405,0.506493506493507,0.788211788211788,0.312687312687313,-0.586413586413586,-0.484515484515485,-0.676323676323676,-0.656343656343656,0.78021978021978,0.706293706293706,-0.576423576423576,0.0589410589410588,0.436563436563437,0.612387612387612,-0.390609390609391,0.9000999000999,-0.68031968031968,-0.638361638361638,-0.280719280719281,-0.9000999000999,-0.938061938061938,-0.646353646353646,-0.92007992007992,-0.882117882117882,-0.91008991008991,-0.938061938061938,-0.96003996003996,-0.966033966033966,-0.0309690309690309,-0.0789210789210789,0.072927072927073,0.308691308691309,0.134865134865135,0.738261738261738,0.68031968031968,0.612387612387612,0.112887112887113,-0.112887112887113,0.0329670329670331,0.224775224775225,0.108891108891109,-0.070929070929071,-0.018981018981019,-0.064935064935065,0.782217782217782,0.684315684315684,0.592407592407592,0.382617382617383,0.616383616383616,0.484515484515484,0.632367632367632,0,0.998001998001998,0.994005994005994,0.7002997002997,0.758241758241758,0.768231768231768,0.976023976023976,0.954045954045954,0.906093906093906,0.77022977022977,0.926073926073926,0.996003996003996,0.998001998001998,0.97002997002997,0.996003996003996,0.988011988011988,0.988011988011988,0.922077922077922,0.998001998001998,0.994005994005994,0.984015984015984,0.89010989010989,0.942057942057942,0.996003996003996,0.982017982017982
"S198",0.452547452547453,0.0829170829170829,-0.448551448551449,-0.638361638361638,-0.706293706293706,-0.704295704295704,-0.588411588411588,0.118881118881119,-0.87012987012987,-0.82017982017982,-0.86013986013986,-0.82017982017982,-0.0669330669330669,-0.236763236763237,-0.390609390609391,0.444555444555444,0.746253746253746,0.386613386613387,-0.548451548451548,-0.396603396603397,-0.6003996003996,-0.566433566433566,0.836163836163836,0.75024975024975,-0.582417582417582,0.0449550449550449,0.452547452547453,0.62037962037962,-0.544455544455544,0.866133866133866,-0.782217782217782,-0.758241758241758,-0.464535464535465,-0.922077922077922,-0.94005994005994,-0.698301698301698,-0.932067932067932,-0.914085914085914,-0.956043956043956,-0.894105894105894,-0.972027972027972,-0.986013986013986,0.0429570429570429,-0.182817182817183,0.108891108891109,0.188811188811189,0.0449550449550449,0.716283716283716,0.714285714285714,0.626373626373626,0.080919080919081,-0.200799200799201,-0.0109890109890109,0.218781218781219,0.078921078921079,-0.228771228771229,-0.00299700299700301,-0.120879120879121,0.726273726273726,0.61038961038961,0.632367632367632,0.288711288711289,0.632367632367632,0.364635364635365,0.494505494505495,0.998001998001998,0,0.994005994005994,0.666333666333666,0.714285714285714,0.718281718281718,0.966033966033966,0.93006993006993,0.87012987012987,0.782217782217782,0.914085914085914,0.998001998001998,0.998001998001998,0.98001998001998,0.998001998001998,0.984015984015984,0.992007992007992,0.928071928071928,0.998001998001998,0.994005994005994,0.99000999000999,0.882117882117882,0.952047952047952,0.998001998001998,0.974025974025974
"S201",0.824175824175824,-0.194805194805195,-0.72027972027972,-0.816183816183816,-0.838161838161838,-0.766233766233766,-0.694305694305694,0.210789210789211,-0.85014985014985,-0.756243756243756,-0.78021978021978,-0.786213786213786,-0.250749250749251,-0.516483516483516,-0.592407592407592,0.0709290709290709,0.498501498501499,-0.00499500499500505,-0.748251748251748,-0.718281718281718,-0.888111888111888,-0.768231768231768,0.126873126873127,0.252747252747253,-0.748251748251748,-0.320679320679321,-0.412587412587413,-0.022977022977023,-0.644355644355644,0.444555444555444,-0.882117882117882,-0.78021978021978,-0.476523476523476,-0.864135864135864,-0.96003996003996,-0.634365634365634,-0.966033966033966,-0.95004995004995,-0.98001998001998,-0.922077922077922,-0.984015984015984,-0.988011988011988,-0.376623376623377,-0.428571428571429,-0.316683316683317,-0.166833166833167,-0.364635364635365,0.306693306693307,0.352647352647353,0.318681318681319,-0.184815184815185,-0.468531468531469,-0.402597402597403,-0.128871128871129,-0.392607392607393,-0.57042957042957,-0.312687312687313,-0.336663336663337,0.582417582417582,0.718281718281718,0.83016983016983,0.674325674325674,0.834165834165834,0.140859140859141,0.350649350649351,0.994005994005994,0.994005994005994,0,0.858141858141858,0.95004995004995,0.86013986013986,0.962037962037962,0.942057942057942,0.942057942057942,0.792207792207792,0.938061938061938,0.998001998001998,0.984015984015984,0.972027972027972,0.984015984015984,0.986013986013986,0.962037962037962,0.936063936063936,0.976023976023976,0.988011988011988,0.998001998001998,0.954045954045954,0.988011988011988,0.984015984015984,0.998001998001998
"S202",0.294705294705295,-0.592407592407592,-0.756243756243756,-0.894105894105894,-0.926073926073926,-0.896103896103896,-0.872127872127872,-0.150849150849151,-0.864135864135864,-0.754245754245754,-0.826173826173826,-0.83016983016983,-0.806193806193806,-0.822177822177822,-0.832167832167832,-0.508491508491508,-0.344655344655345,-0.638361638361638,-0.944055944055944,-0.92007992007992,-0.94005994005994,-0.918081918081918,-0.862137862137862,-0.732267732267732,-0.906093906093906,-0.844155844155844,-0.93006993006993,-0.744255744255744,-0.834165834165834,-0.480519480519481,-0.882117882117882,-0.7002997002997,-0.498501498501498,-0.892107892107892,-0.94005994005994,-0.772227772227772,-0.95004995004995,-0.926073926073926,-0.908091908091908,-0.958041958041958,-0.976023976023976,-0.994005994005994,-0.208791208791209,-0.134865134865135,0.0449550449550449,0.054945054945055,-0.070929070929071,0.298701298701299,0.390609390609391,0.358641358641359,-0.0689310689310689,-0.202797202797203,-0.188811188811189,0.144855144855145,-0.054945054945055,-0.382617382617383,-0.0209790209790209,-0.0469530469530469,0.594405594405594,0.638361638361638,0.654345654345654,0.566433566433566,0.696303696303696,0.0629370629370629,0.210789210789211,0.7002997002997,0.666333666333666,0.858141858141858,0,0.794205794205794,0.652347652347652,0.702297702297702,0.668331668331668,0.674325674325674,0.616383616383616,0.678321678321678,0.72027972027972,0.618381618381618,0.696303696303696,0.788211788211788,0.726273726273726,0.69030969030969,0.658341658341658,0.652347652347652,0.724275724275724,0.754245754245754,0.74025974025974,0.782217782217782,0.638361638361638,0.776223776223776
"S203",0.134865134865135,-0.904095904095904,-0.972027972027972,-0.988011988011988,-0.982017982017982,-0.976023976023976,-0.974025974025974,-0.438561438561439,-0.92007992007992,-0.922077922077922,-0.918081918081918,-0.862137862137862,-0.628371628371628,-0.798201798201798,-0.68031968031968,-0.776223776223776,-0.578421578421578,-0.812187812187812,-0.986013986013986,-0.964035964035964,-0.988011988011988,-0.962037962037962,-0.924075924075924,-0.904095904095904,-0.962037962037962,-0.936063936063936,-0.988011988011988,-0.938061938061938,-0.932067932067932,-0.834165834165834,-0.926073926073926,-0.73026973026973,-0.222777222777223,-0.604395604395604,-0.812187812187812,-0.544455544455544,-0.94005994005994,-0.868131868131868,-0.928071928071928,-0.94005994005994,-0.944055944055944,-0.992007992007992,0.124875124875125,0.0269730269730271,0.326673326673327,0.506493506493507,0.53046953046953,0.278721278721279,0.618381618381618,0.51048951048951,0.350649350649351,0.256743256743257,0.00899100899100902,0.364635364635365,0.146853146853147,-0.238761238761239,0.054945054945055,0.204795204795205,0.692307692307692,0.736263736263736,0.886113886113886,0.792207792207792,0.924075924075924,0.162837162837163,0.464535464535464,0.758241758241758,0.714285714285714,0.95004995004995,0.794205794205794,0,0.974025974025974,0.844155844155844,0.784215784215784,0.846153846153846,0.704295704295704,0.838161838161838,0.836163836163836,0.552447552447553,0.79020979020979,0.898101898101898,0.85014985014985,0.728271728271728,0.744255744255744,0.672327672327672,0.786213786213786,0.898101898101898,0.842157842157842,0.848151848151848,0.758241758241758,0.954045954045954
"S204",-0.178821178821179,-0.822177822177822,-0.912087912087912,-0.95004995004995,-0.868131868131868,-0.882117882117882,-0.826173826173826,-0.374625374625375,-0.904095904095904,-0.82017982017982,-0.734265734265734,-0.742257742257742,-0.234765234765235,-0.174825174825175,-0.110889110889111,0.034965034965035,0.116883116883117,0.124875124875125,-0.936063936063936,-0.908091908091908,-0.93006993006993,-0.9000999000999,-0.61038961038961,-0.364635364635365,-0.676323676323676,-0.288711288711289,-0.874125874125874,-0.824175824175824,-0.498501498501498,-0.426573426573427,-0.754245754245754,-0.594405594405594,-0.346653346653347,-0.46053946053946,-0.636363636363636,-0.234765234765235,-0.766233766233766,-0.626373626373626,-0.836163836163836,-0.93006993006993,-0.978021978021978,-0.99000999000999,0.210789210789211,0.170829170829171,0.392607392607393,0.368631368631369,0.566433566433566,0.64035964035964,0.564435564435565,0.756243756243756,0.244755244755245,0.216783216783217,0.020979020979021,0.248751248751249,0.0569430569430569,-0.0849150849150849,-0.018981018981019,0.150849150849151,0.698301698301698,0.75024975024975,0.892107892107892,0.87012987012987,0.914085914085914,0.358641358641359,0.502497502497502,0.768231768231768,0.718281718281718,0.86013986013986,0.652347652347652,0.974025974025974,0,0.846153846153846,0.806193806193806,0.906093906093906,0.766233766233766,0.86013986013986,0.864135864135864,0.756243756243756,0.826173826173826,0.86013986013986,0.828171828171828,0.792207792207792,0.774225774225774,0.81018981018981,0.904095904095904,0.86013986013986,0.824175824175824,0.896103896103896,0.894105894105894,0.928071928071928
"S205",-0.380619380619381,-0.882117882117882,-0.946053946053946,-0.968031968031968,-0.918081918081918,-0.98001998001998,-0.954045954045954,-0.738261738261738,-0.984015984015984,-0.934065934065934,-0.96003996003996,-0.962037962037962,0.230769230769231,-0.112887112887113,0.100899100899101,0.184815184815185,0.206793206793207,0.100899100899101,-0.93006993006993,-0.934065934065934,-0.966033966033966,-0.904095904095904,-0.506493506493507,-0.230769230769231,-0.58041958041958,-0.534465534465534,-0.83016983016983,-0.638361638361638,-0.582417582417582,-0.238761238761239,-0.496503496503496,-0.434565434565435,0.014985014985015,-0.538461538461538,-0.722277722277722,-0.180819180819181,-0.814185814185814,-0.688311688311688,-0.862137862137862,-0.794205794205794,-0.93006993006993,-0.762237762237762,0.0849150849150848,0.0129870129870129,0.098901098901099,0.440559440559441,0.0629370629370629,0.474525474525475,0.498501498501499,0.596403596403596,0.224775224775225,0.0949050949050949,0.00899100899100902,0.360639360639361,0.160839160839161,-0.156843156843157,0.0769230769230769,0.260739260739261,0.736263736263736,0.644355644355644,0.818181818181818,0.644355644355644,0.852147852147852,0.86013986013986,0.896103896103896,0.976023976023976,0.966033966033966,0.962037962037962,0.702297702297702,0.844155844155844,0.846153846153846,0,0.998001998001998,0.992007992007992,0.864135864135864,0.92007992007992,0.996003996003996,0.982017982017982,0.966033966033966,0.982017982017982,0.98001998001998,0.91008991008991,0.89010989010989,0.986013986013986,0.99000999000999,0.994005994005994,0.97002997002997,0.998001998001998,0.978021978021978,0.98001998001998
"S206",-0.314685314685315,-0.848151848151848,-0.942057942057942,-0.958041958041958,-0.936063936063936,-0.962037962037962,-0.966033966033966,-0.676323676323676,-0.954045954045954,-0.938061938061938,-0.92007992007992,-0.946053946053946,0.218781218781219,0.0369630369630369,0.072927072927073,0.494505494505495,0.442557442557443,0.262737262737263,-0.98001998001998,-0.89010989010989,-0.918081918081918,-0.886113886113886,-0.224775224775225,0.014985014985015,-0.516483516483516,-0.404595404595405,-0.646353646353646,-0.434565434565435,-0.626373626373626,0.152847152847153,-0.614385614385614,-0.408591408591409,-0.204795204795205,-0.772227772227772,-0.742257742257742,-0.368631368631369,-0.882117882117882,-0.752247752247752,-0.868131868131868,-0.942057942057942,-0.964035964035964,-0.936063936063936,-0.102897102897103,-0.242757242757243,-0.0309690309690309,0.132867132867133,-0.238761238761239,0.354645354645355,0.388611388611389,0.518481518481519,-0.0269730269730269,-0.0369630369630369,-0.184815184815185,0.164835164835165,-0.038961038961039,-0.246753246753247,-0.158841158841159,-0.086913086913087,0.744255744255744,0.656343656343656,0.82017982017982,0.638361638361638,0.788211788211788,0.494505494505495,0.634365634365634,0.954045954045954,0.93006993006993,0.942057942057942,0.668331668331668,0.784215784215784,0.806193806193806,0.998001998001998,0,0.994005994005994,0.868131868131868,0.916083916083916,0.994005994005994,0.988011988011988,0.948051948051948,0.984015984015984,0.996003996003996,0.92007992007992,0.838161838161838,0.992007992007992,0.982017982017982,0.99000999000999,0.916083916083916,0.994005994005994,0.924075924075924,0.958041958041958
"S207",-0.326673326673327,-0.872127872127872,-0.898101898101898,-0.948051948051948,-0.95004995004995,-0.948051948051948,-0.954045954045954,-0.636363636363636,-0.952047952047952,-0.94005994005994,-0.87012987012987,-0.948051948051948,0.110889110889111,-0.338661338661339,-0.190809190809191,0.092907092907093,0.0589410589410588,-0.152847152847153,-0.942057942057942,-0.87012987012987,-0.954045954045954,-0.888111888111888,-0.418581418581419,-0.156843156843157,-0.758241758241758,-0.566433566433566,-0.808191808191808,-0.636363636363636,-0.744255744255744,-0.112887112887113,-0.796203796203796,-0.622377622377622,-0.500499500499501,-0.814185814185814,-0.888111888111888,-0.62037962037962,-0.914085914085914,-0.86013986013986,-0.89010989010989,-0.976023976023976,-0.992007992007992,-0.994005994005994,-0.228771228771229,-0.236763236763237,-0.198801198801199,0.040959040959041,-0.252747252747253,0.268731268731269,0.258741258741259,0.296703296703297,-0.180819180819181,-0.200799200799201,-0.314685314685315,0.046953046953047,-0.198801198801199,-0.398601398601399,-0.222777222777223,-0.206793206793207,0.678321678321678,0.542457542457542,0.866133866133866,0.624375624375624,0.762237762237762,0.372627372627373,0.492507492507493,0.906093906093906,0.87012987012987,0.942057942057942,0.674325674325674,0.846153846153846,0.906093906093906,0.992007992007992,0.994005994005994,0,0.824175824175824,0.882117882117882,0.982017982017982,0.904095904095904,0.848151848151848,0.962037962037962,0.97002997002997,0.89010989010989,0.834165834165834,0.908091908091908,0.958041958041958,0.978021978021978,0.968031968031968,0.974025974025974,0.866133866133866,0.956043956043956
"S208",-0.51048951048951,-0.92007992007992,-0.956043956043956,-0.984015984015984,-0.956043956043956,-0.968031968031968,-0.956043956043956,-0.744255744255744,-0.962037962037962,-0.968031968031968,-0.936063936063936,-0.95004995004995,0.192807192807193,-0.070929070929071,0.080919080919081,-0.108891108891109,-0.0569430569430569,-0.254745254745255,-0.954045954045954,-0.944055944055944,-0.966033966033966,-0.936063936063936,-0.562437562437562,-0.46053946053946,-0.776223776223776,-0.638361638361638,-0.9000999000999,-0.836163836163836,-0.818181818181818,-0.392607392607393,-0.794205794205794,-0.618381618381618,-0.258741258741259,-0.7002997002997,-0.898101898101898,-0.304695304695305,-0.91008991008991,-0.882117882117882,-0.852147852147852,-0.898101898101898,-0.972027972027972,-0.924075924075924,-0.070929070929071,-0.118881118881119,0.178821178821179,0.292707292707293,0.0249750249750249,0.408591408591409,0.436563436563437,0.504495504495504,0.222777222777223,0.100899100899101,-0.012987012987013,0.120879120879121,0.116883116883117,-0.0849150849150849,0.066933066933067,0.226773226773227,0.62037962037962,0.706293706293706,0.808191808191808,0.724275724275724,0.836163836163836,0.644355644355644,0.622377622377622,0.77022977022977,0.782217782217782,0.792207792207792,0.616383616383616,0.704295704295704,0.766233766233766,0.864135864135864,0.868131868131868,0.824175824175824,0,0.802197802197802,0.82017982017982,0.804195804195804,0.794205794205794,0.796203796203796,0.804195804195804,0.734265734265734,0.706293706293706,0.818181818181818,0.816183816183816,0.802197802197802,0.772227772227772,0.864135864135864,0.792207792207792,0.822177822177822
"S209",0.0309690309690309,-0.712287712287712,-0.87012987012987,-0.878121878121878,-0.908091908091908,-0.888111888111888,-0.912087912087912,-0.528471528471528,-0.956043956043956,-0.944055944055944,-0.858141858141858,-0.916083916083916,-0.0949050949050949,-0.296703296703297,-0.354645354645355,0.0569430569430569,0.188811188811189,-0.018981018981019,-0.91008991008991,-0.796203796203796,-0.91008991008991,-0.668331668331668,0.040959040959041,-0.336663336663337,-0.75024975024975,-0.558441558441559,-0.738261738261738,-0.588411588411588,-0.778221778221778,0.0629370629370629,-0.79020979020979,-0.668331668331668,-0.318681318681319,-0.702297702297702,-0.934065934065934,-0.58041958041958,-0.902097902097902,-0.904095904095904,-0.932067932067932,-0.892107892107892,-0.98001998001998,-0.958041958041958,-0.200799200799201,-0.126873126873127,0.0829170829170829,0.262737262737263,-0.0309690309690309,0.398601398601399,0.404595404595405,0.440559440559441,0.132867132867133,-0.032967032967033,-0.0209790209790209,0.218781218781219,-0.00299700299700301,-0.122877122877123,-0.100899100899101,-0.00699300699300698,0.636363636363636,0.674325674325674,0.822177822177822,0.616383616383616,0.81018981018981,0.328671328671329,0.440559440559441,0.926073926073926,0.914085914085914,0.938061938061938,0.678321678321678,0.838161838161838,0.86013986013986,0.92007992007992,0.916083916083916,0.882117882117882,0.802197802197802,0,0.922077922077922,0.9000999000999,0.888111888111888,0.946053946053946,0.896103896103896,0.894105894105894,0.84015984015984,0.876123876123876,0.918081918081918,0.9000999000999,0.824175824175824,0.916083916083916,0.902097902097902,0.948051948051948
"S210",0.602397602397602,-0.198801198801199,-0.676323676323676,-0.738261738261738,-0.816183816183816,-0.718281718281718,-0.644355644355644,0.196803196803197,-0.69030969030969,-0.682317682317682,-0.676323676323676,-0.66033966033966,-0.298701298701299,-0.504495504495505,-0.61038961038961,0.214785214785215,0.536463536463536,-0.060939060939061,-0.744255744255744,-0.694305694305694,-0.858141858141858,-0.726273726273726,0.160839160839161,0.366633366633367,-0.718281718281718,-0.170829170829171,-0.330669330669331,-0.142857142857143,-0.728271728271728,0.438561438561438,-0.894105894105894,-0.732267732267732,-0.502497502497502,-0.906093906093906,-0.952047952047952,-0.430569430569431,-0.96003996003996,-0.858141858141858,-0.946053946053946,-0.972027972027972,-0.994005994005994,-0.996003996003996,-0.378621378621379,-0.406593406593407,-0.186813186813187,-0.070929070929071,-0.426573426573427,0.322677322677323,0.356643356643357,0.318681318681319,-0.212787212787213,-0.462537462537463,-0.356643356643357,-0.110889110889111,-0.342657342657343,-0.642357642357642,-0.376623376623377,-0.284715284715285,0.734265734265734,0.766233766233766,0.838161838161838,0.624375624375624,0.824175824175824,0.232767232767233,0.316683316683317,0.996003996003996,0.998001998001998,0.998001998001998,0.72027972027972,0.836163836163836,0.864135864135864,0.996003996003996,0.994005994005994,0.982017982017982,0.82017982017982,0.922077922077922,0,0.996003996003996,0.992007992007992,0.994005994005994,0.992007992007992,0.976023976023976,0.94005994005994,0.984015984015984,0.994005994005994,0.998001998001998,0.964035964035964,0.996003996003996,0.994005994005994,0.99000999000999
"S213",0.176823176823177,0.020979020979021,-0.548451548451548,-0.568431568431568,-0.65034965034965,-0.72027972027972,-0.634365634365634,-0.054945054945055,-0.834165834165834,-0.788211788211788,-0.83016983016983,-0.816183816183816,0.334665334665335,0.086913086913087,-0.138861138861139,0.69030969030969,0.822177822177822,0.514485514485514,-0.482517482517482,-0.504495504495505,-0.72027972027972,-0.626373626373626,0.562437562437562,0.644355644355644,-0.214785214785215,-0.00699300699300698,0.250749250749251,0.458541458541458,-0.188811188811189,0.782217782217782,-0.652347652347652,-0.672327672327672,-0.384615384615385,-0.896103896103896,-0.836163836163836,-0.512487512487513,-0.852147852147852,-0.868131868131868,-0.874125874125874,-0.888111888111888,-0.948051948051948,-0.982017982017982,-0.154845154845155,-0.184815184815185,0.146853146853147,0.190809190809191,-0.0309690309690309,0.678321678321678,0.494505494505495,0.594405594405594,0.080919080919081,-0.208791208791209,0.0249750249750249,0.230769230769231,0.022977022977023,-0.264735264735265,-0.108891108891109,-0.034965034965035,0.674325674325674,0.67032967032967,0.592407592407592,0.318681318681319,0.566433566433566,0.53046953046953,0.73026973026973,0.998001998001998,0.998001998001998,0.984015984015984,0.618381618381618,0.552447552447553,0.756243756243756,0.982017982017982,0.988011988011988,0.904095904095904,0.804195804195804,0.9000999000999,0.996003996003996,0,0.988011988011988,0.99000999000999,0.994005994005994,0.988011988011988,0.922077922077922,0.998001998001998,0.998001998001998,0.998001998001998,0.912087912087912,0.992007992007992,0.994005994005994,0.964035964035964
"S214",0.426573426573427,-0.230769230769231,-0.398601398601399,-0.498501498501498,-0.364635364635365,-0.320679320679321,-0.060939060939061,0.248751248751249,-0.298701298701299,-0.150849150849151,-0.348651348651349,-0.264735264735265,-0.398601398601399,-0.598401598401598,-0.554445554445554,0.0389610389610389,0.138861138861139,-0.064935064935065,-0.578421578421578,-0.198801198801199,-0.394605394605395,-0.396603396603397,-0.186813186813187,0.0829170829170829,-0.754245754245754,-0.356643356643357,-0.302697302697303,-0.346653346653347,-0.724275724275724,0.0449550449550449,-0.732267732267732,-0.666333666333666,-0.470529470529471,-0.806193806193806,-0.844155844155844,-0.498501498501498,-0.886113886113886,-0.886113886113886,-0.924075924075924,-0.958041958041958,-0.978021978021978,-0.984015984015984,-0.140859140859141,-0.174825174825175,0.132867132867133,0.152847152847153,-0.0789210789210789,0.508491508491508,0.556443556443556,0.632367632367632,0.362637362637363,-0.086913086913087,-0.060939060939061,0.198801198801199,0.048951048951049,-0.262737262737263,-0.0689310689310689,-0.086913086913087,0.808191808191808,0.864135864135864,0.864135864135864,0.75024975024975,0.91008991008991,0.144855144855145,0.454545454545455,0.97002997002997,0.98001998001998,0.972027972027972,0.696303696303696,0.79020979020979,0.826173826173826,0.966033966033966,0.948051948051948,0.848151848151848,0.794205794205794,0.888111888111888,0.992007992007992,0.988011988011988,0,0.976023976023976,0.96003996003996,0.966033966033966,0.878121878121878,0.974025974025974,0.988011988011988,0.986013986013986,0.914085914085914,0.974025974025974,0.968031968031968,0.998001998001998
