"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S188",-3.06352582332121,-1.08982300396721,-1.37767469145593,-0.982818796160008,-1.20684555570521,-0.869359553484626,-0.788312800840237,-1.50725952509402,-1.32040458946041,-1.39808980926367,-1.57645568268646,-1.00309843153563,0.548144300759078,0.599172143120483,1.07745658662368,-0.487067018557533,-0.610675365131947,0.31800218879997,1.21207320671073,1.13718370464287,1.28865838730949,0.981523590366964,-1.11035628272404,-1.32276758194396,0.628862181878045,-0.923324175429465,-1.16211151239494,-0.261135192025898,1.30453393722692,0.52152070868097,-0.233226157894861,-0.816076472608538,-1.62215573782485,-0.630039634623015,-0.874583351604141,-1.16317539603565,-0.310718870307888,-0.317373700641194,-0.792505396871554,0.0941859748747226,-0.35419235323292,-0.577042186035791,-1.3424042293071,-2.21987228022995,-2.80138926854689,-2.341916981229,-2.03891663658484,-2.30346235670667,-1.56338145903327,-1.99284507458379,-2.23242887229902,-2.56063655030623,-2.12582192563402,-1.18310444942153,-2.45409478534299,-2.07337140317792,-1.35971661342247,-1.94619162150714,-4.01558672620546,-3.81201943849506,-4.07488599951248,0,-4.50642081680902,-0.176233857347508,1.44759739048773,-2.74166924014597,-3.88525321063117,-3.35162426484971,-2.51351197282222,-4.20884071593571,-3.83999798859663,-2.75551728326141,-3.5571532424712,-2.89460387126853,-2.91629526815376,-2.69290377901241,-3.95382072673266,-2.38955508457867,-5.05157166195421,-3.49701573478376,-3.39392390734401,-3.56889801702287,-2.98241914810711,-2.44859311995213,-2.62510077504057,-3.66594668074623,-3.25771865676944,-1.75158365835244,-2.42795052360579,-4.74448285673072
"S191",-3.40012022322639,-1.57271265510463,-2.01686426092084,-1.84598278626896,-1.78504344423332,-0.976980508685298,-1.38623220647398,-1.98633562768538,-1.63283543280751,-1.46515229959028,-1.6500169908643,-1.2258216381952,0.215435897956544,0.373672167861649,1.15219883086393,-0.868654486369259,-0.919907217063709,-0.480962893026719,-1.22145615891509,-0.883702885464091,-0.538521136086022,-1.26436468189924,-0.791896238678879,-1.97779435119761,0.809788496917191,-1.01673183349777,-1.15042324160096,-0.489463382885826,0.935323224128615,-0.03271653007529,-0.0523702872923491,-0.55401455751031,-2.2110622718516,-0.67126085309554,-0.942622964362805,-1.2355295501202,-0.498184657524822,-0.032157804472821,-0.825572230717931,-0.848092336526327,0.191446872020929,-0.192704361213605,-2.28154495968786,-2.86729430186106,-3.01828439784591,-2.77966357087008,-2.21822433459037,-0.10365371850793,-2.10730214411381,-0.627940909887141,-2.44798548371082,-2.7138072756708,-2.47290060629095,-1.88543206467965,-2.71380555394122,-2.23544693812329,-1.20662585434178,-2.04479640086139,-3.64246747964605,-3.50759597998102,-4.56335130713984,-4.50642081680902,0,-0.808058275916158,-1.4289557179708,-2.77805735384869,-3.45732035174155,-4.01103493034513,-2.59803642267767,-3.9976836738203,-3.50633478321869,-1.59105001928034,-4.0896672308339,-2.64608734508689,-3.02820430799371,-3.30046779923429,-4.58754845816425,-2.39548119039088,-4.94847360260851,-4.45461429307703,-4.33189958573153,-3.63416031520465,-2.78543095848789,-2.81589679700774,-3.12829069494856,-4.30896988083817,-3.66372242874034,-2.3204366593254,-2.99815038292653,-4.70891973348197
"S194",1.4357916374103,1.0742987709664,0.00100362152920968,-1.3437136978173,-0.616516766970159,0.325669932516955,1.28380380853367,0.6107590201291,0.01944081307125,-0.226181027044385,0.624789956804759,1.04872612314168,-2.52626332994289,-1.58644595959864,-1.58985177885431,-1.7094657501339,-1.62901599050134,-1.3981764090791,0.805470136271642,1.87105540196176,1.70143837853864,1.12534800088464,-0.459471266346391,0.080105345637629,-0.595265929552249,1.04520588365255,0.329990223093248,-1.49800711640947,0.173104255927645,-1.63296806578672,-1.65141108064469,-1.55772715090158,-0.581611877072674,-1.36089663283483,-1.09658252647934,-1.18133592791866,-1.34681397918101,-1.4958405286349,-0.403034938831965,0.00902149250012208,-0.319114332573465,0.181395442778632,-1.80737218619883,-1.63260041018787,0.268892808544298,-0.660161703368433,-1.58426274988127,-1.38434083884829,-1.79327226018236,-1.18303895466776,-2.12911761331718,-2.36192963153239,-0.00731249078937268,-1.65350250017243,-0.989606065807581,-0.813297134084856,-1.19641300446139,-0.188373931158528,-1.90026374020319,-1.1801504367149,-0.806023544217738,-0.176233857347508,-0.808058275916158,0,-4.23006081918713,-2.7013773093992,-2.26700562175902,-2.19427838868257,-2.33400775341862,-1.7364971967009,-1.84226659602228,-3.79890770054312,-2.49492314149049,-2.65888862734235,-2.11895236890536,-1.7853203983657,-1.59413066891346,-3.2707414019378,-2.00227409861146,-1.47053861211225,-2.0882695139873,-1.91226138935019,-1.22405981317444,-2.16898303870355,-1.85074268022777,-1.73337778566606,-0.147781864645105,-1.40315178753476,-1.97533306189875,-2.13082041272542
"S196",3.982443078993,3.51277086300848,2.26706485970213,-0.543834044817161,-0.604169376819457,0.49408847679326,1.40688730479603,2.2504790564856,2.759524166669,-0.421668101670762,0.299605899752657,1.23099256695405,-2.67672635421216,-0.768660199666255,-1.20195955883772,-1.49875405985221,-1.40773614106483,-1.40047477048856,1.78897090117826,5.14442727151727,3.23454579202904,2.71178090377124,1.74950603703285,1.45327724255941,-0.0825153836732696,1.26853997620882,1.9109749718516,1.83107491140356,0.340289161669654,-1.46963227555037,-1.82096747198524,-1.52483681761592,-1.31633779448585,-1.4590866657223,-0.637459875477671,-1.1333190893154,-0.783691084088128,-0.516320994550072,0.0289646859700761,-0.969302799621198,-0.970325530204961,-1.00479399043477,-2.4597870909222,-1.73436173439116,-0.0708080689692167,-2.09642365309853,-1.28211686777038,0.896785274394207,-1.4173961783404,-1.18307305428053,-2.65591040990234,-3.07035994092243,0.204055294542069,0.122220283575769,-2.28075464674018,-0.796941189721328,-1.60032433160138,-1.82823222769065,-2.27594467099997,1.2245430516237,0.129468259164533,1.44759739048773,-1.4289557179708,-4.23006081918713,0,-3.53692228323168,-2.97708228324234,-0.720245332150722,-2.30925428551499,-2.68903173025466,0.123851301540208,-3.05560219754991,-2.53295623932679,-3.47801247099058,-1.67673586614633,-2.15583026388508,1.24332960575613,-4.16208818218042,-2.83544635548216,-1.79142026020565,-0.0714051543636092,0.176432431303448,0.668750933543531,-0.245456618115833,-0.428270197147776,-1.94343348133636,-1.36846503495334,-0.0729893735997942,0.15431598098836,-1.5934544268937
"S197",-5.09047356541269,-4.05828403553483,-2.84280741722613,-3.37167352260159,-2.04512763094428,-0.654063342763346,-2.2463727957503,-3.98161896052739,-1.05795775864965,-2.00439854554845,-1.6754383823341,-1.38706041039543,-2.63754556124444,-2.78677387463489,-0.505064415014344,-3.97126147879642,-5.04162409453352,-3.1290863869118,0.0578073322715626,-0.171901595174698,0.915534048923174,-0.753995900720127,-5.27190301459941,-4.09704263088611,-0.768652390588679,-3.167864233622,-5.1025524425999,-5.32129685583263,0.00588571914775552,-6.05866106927089,-1.37167843704785,-1.89110091911699,-2.02533837151427,-1.05905762740546,-0.200714069075523,-0.865998771745311,-0.927277157100861,1.04346889496085,0.0101062278161555,-1.00567040973282,-1.07745225445704,-1.54322145556734,-2.00754052479925,-2.30507096097465,-2.92865500896387,-2.37815817980622,-1.46379455762187,-3.63358810340318,-4.17495601081724,-2.22987222341174,-2.22943074359278,-2.05700615769997,-2.95580276226527,-1.93631351821224,-2.53149889067515,-1.03722346749996,-1.00274775387193,-1.75658614211154,-4.18118335109184,-3.78790453090006,-2.83614471514282,-2.74166924014597,-2.77805735384869,-2.7013773093992,-3.53692228323168,0,-7.22140728372458,-7.95129686869389,-3.42000270314103,-4.30338486242361,-4.03838542837983,-2.98114376184842,-4.85252566023392,-4.76753824255804,-2.92915174313849,-5.70760459487769,-6.84716350815762,-7.50721589580522,-4.64325924150994,-5.61675318379977,-4.97555458657229,-5.99859333493896,-4.44092639323274,-4.81631938421581,-5.89122987615305,-6.09279547278548,-4.59444175036885,-2.85766504539974,-6.24639515406348,-5.44930800259218
"S198",-5.35411849571025,-4.32916203612408,-3.7138195115645,-3.94009676888864,-2.3659668896547,-2.14332658898179,-3.48635772275831,-4.48104242273123,-1.18751564162939,-2.29456820356446,-1.84747349016995,-1.84836090159362,-1.94529087612601,-2.73730905373935,0.117705688182247,-3.77393731643774,-4.88453412434582,-2.65121474649685,0.47329934376597,0.0651617329806188,0.437476625058091,3.78513435738172,-5.15972865281091,-4.56118056976925,-0.732386214680338,-2.76003380432192,-5.80418920149256,-5.52582346066978,0.842503559301317,-5.89298818849307,-1.08428035785228,-1.627672753445,-1.76215932181916,-0.986995935815658,-0.290218771131429,-1.68235341315724,-0.772809268719539,-0.230359330321012,0.156718876969047,-0.698652525857261,-0.80055431373758,-1.12309439142701,-2.50377681338588,-2.28103844370268,-2.39558379079005,-2.05204362421287,-1.83228904104022,-3.39635344829389,-3.83398880630711,-2.1900407448751,-2.67620819254483,-2.47406817575493,-3.28893365201675,-2.48911618469042,-3.17688367447742,-1.85810304208364,-1.30502736942545,-2.33719728729081,-4.06975527702397,-4.30094740281267,-3.31303079502927,-3.88525321063117,-3.45732035174155,-2.26700562175902,-2.97708228324234,-7.22140728372458,0,-8.29087292013868,-3.36299074026153,-4.11470315163786,-2.37852871555368,-4.69265725728008,-4.86322611235465,-4.465183230992,-2.98611648720803,-5.64825400638952,-7.2537491952974,-7.40439580275134,-5.68440624042535,-5.79575940276643,-5.19806847901496,-6.31020442943448,-4.63192830665981,-5.10097453538928,-6.06485890438243,-6.39703453300829,-4.68392048338544,-2.95644446785575,-6.34028033693813,-5.60590716374926
"S201",-5.53526828719305,-3.98765242259252,-3.40892311433119,-2.79370544496185,-3.05892228775089,-2.3342944778184,-3.11410991644299,-4.51441083549903,-2.0347785778788,-2.44685348181417,-2.46498102412532,-1.76360415978973,-3.31109580848742,-1.87382075145132,-0.202476954179025,-3.54994331352826,-5.29108163809438,-3.03950757821238,-2.05418216169203,-1.52918811500559,-0.325984219451804,0.453597127482119,-4.22314705322967,-4.88755684752381,-0.622972941309332,-2.77667540512967,-3.33483407665487,-4.64091035712257,1.30126482173035,-5.81896576061939,-1.34564316040433,-1.51426884591468,-2.05854574460001,-1.01381380973624,-0.619043979564948,-1.74900800936856,-0.827510495895321,1.01354890948817,-0.00344286364013014,-0.207795447978728,-0.926793984544688,-1.33378895780253,-0.35479645757803,-0.654104718268007,-0.479841708719738,-0.938299870424971,0.281479043407449,-3.4259180926918,-3.63452586251908,-2.15138364400485,-0.705896125419779,-1.69626995718829,-1.91779843818705,-0.0672886268957073,-1.55121652664737,1.02996813072592,-0.313378256166175,-1.13370824099528,-4.35954542113413,-4.50206446156504,-4.07604747137094,-3.35162426484971,-4.01103493034513,-2.19427838868257,-0.720245332150722,-7.95129686869389,-8.29087292013868,0,-4.27530448675353,-5.9420245762992,-4.78950760108195,-2.97419066217639,-5.3437868180102,-5.08560841841766,-3.06280245162651,-5.78480974477481,-7.26596787475598,-7.76199886377662,-5.45792446673287,-6.7357315179162,-5.9467269092801,-6.83721005116647,-5.36889096118921,-4.77814471595022,-5.74289382769856,-6.55506383246758,-5.30119618110825,-3.11394592562881,-6.44685218259525,-6.26164552112185
"S202",-3.71771466142022,-2.48872012170224,-1.80288613587038,-1.95203370790742,-1.07017590176371,-1.67052633517709,-1.78927016157867,-2.92777510559798,-1.405008946702,-1.72086070490473,-1.32056934798436,-1.58654656010356,-0.850656077052955,-0.0891786332325986,0.840333182983995,-1.35203790762191,-2.55001324172503,-0.861257018193123,-2.33441947643909,-1.65065361650281,-0.500631094649398,-2.06680428867451,-0.953542430758796,-2.51726219189069,-0.781363843449074,-1.66213524355849,-1.17135819212589,-1.92257596808052,0.506737603315238,-2.12338257741586,-1.29670972691707,-1.39565591212742,-1.95703774178922,-1.63221159424403,-1.25582392261401,-1.97805974112551,-1.54062803570761,-0.0547045037633575,-0.225429181762997,-0.874185302405157,-0.987885904860576,-1.3380510501046,-1.64094186339159,-2.29182235334398,-2.22665300626868,-1.97381231373452,-1.59280093897546,-2.36602582224309,-3.05006514115579,-2.19998221937538,-1.86576662852882,-2.22617945345317,-2.08631495777506,-2.15758622733184,-1.89465379727392,-0.583814635836325,-1.62059066159255,-2.40235959819352,-3.68747654149741,-3.63259111392661,-2.94306584684364,-2.51351197282222,-2.59803642267767,-2.33400775341862,-2.30925428551499,-3.42000270314103,-3.36299074026153,-4.27530448675353,0,-4.12212642442591,-3.35735245580523,-2.9742591742953,-3.25737933572378,-3.49869814033944,-2.49373882773601,-3.09431999119787,-3.97027995418118,-3.56201748739071,-3.35070075564133,-3.71790805078937,-3.81451406777226,-3.63550774263969,-3.28120353430979,-3.46726640140393,-3.65362680371566,-3.76622564514167,-3.50939142224397,-2.86959054795891,-3.342666135009,-3.95998531549144
"S203",-5.10932063789146,-2.79774506601492,-2.42225261407412,-2.52243490080444,-1.1545497094349,-2.83229054883324,-2.88554920337614,-3.72305840764625,-1.84516940199787,-2.52303005855043,-2.4488345714072,-1.41885061707396,-1.16566243137941,-0.553063792712428,1.61449212117121,-1.88059759489888,-2.69780857267201,-1.14361429724802,0.678853446087435,-0.346293290914307,0.331717507753022,0.733316116936521,-2.50489504378274,-3.50581103449213,-0.479524903918169,-2.47292709830307,-1.25078516799485,-1.96472757829171,-0.015970560240353,-2.64733231321928,-1.82728135055678,-2.20306454399467,-2.99875133759176,-2.31946270076922,-0.973555495098877,-2.16107167310428,-1.33175493758973,-0.333055783329878,-0.444807197350528,-0.867697935703755,-0.844852894697657,-1.17619527328336,-3.22559886320175,-4.13918065796155,-3.79031023346644,-3.38621551470143,-3.01903069210155,-0.722752135038207,-3.69312064197281,-0.513838859738496,-4.39806631736828,-3.94520845180177,-3.95483104208351,-3.47935302791424,-3.23075107735554,-2.22274410936741,-2.32811644474967,-3.36121812162709,-4.69109168832309,-4.51836067162657,-4.12778791130958,-4.20884071593571,-3.9976836738203,-1.7364971967009,-2.68903173025466,-4.30338486242361,-4.11470315163786,-5.9420245762992,-4.12212642442591,0,-4.82156249506632,-2.27179428604875,-3.26645836284081,-3.70181026812216,-2.61753391282487,-3.93521603692844,-4.68174277030378,-3.01628160897154,-4.69364510028667,-5.54991258238065,-4.70911306650245,-5.77139241347354,-3.30635513906192,-4.16719456691148,-4.9314502336625,-5.07894560968358,-3.88747445406737,-2.7226569512514,-4.83240304454495,-5.39790964812446
"S204",-2.15552014086966,-0.776647773561356,0.918962001785006,-2.39274557235826,-0.036905546769996,-0.877025062414572,-1.95626658139754,-1.45394255475884,-2.02756368817011,-0.497476195968592,-0.579372087068208,-0.250778657038261,-1.71730485101961,-0.378453249562307,1.38237579279077,-2.65370276917488,-1.48745141736771,-2.51601043449842,2.44880671651275,1.79642039805898,3.72534278653198,6.46883614377881,-2.27633221520993,-1.5327827811923,-1.58362721605622,-1.18290286071406,-0.821260129066918,-0.305291280069945,0.260341116736483,-1.25780129694148,0.167647350740119,-0.23184432559197,-2.05171481138328,-0.0132840337162659,-1.1193641851267,-0.0043442265734248,-1.1068602247085,1.44733047059403,-1.12318893475743,0.691601903061827,0.75524166626036,0.443784413065878,-3.21309739717629,-1.24564861279178,-1.42735716085447,-3.05892704930568,-0.176545341917192,-1.5815647274444,-3.01217212900361,-1.70283599839366,-2.88606462745267,-1.22902834155474,-0.997513464903218,-2.31553525779069,-0.918405368574234,0.0264999537198505,-2.13623774450784,-2.79694386346525,-2.56605075637644,-4.09701415275263,-3.80236853020413,-3.83999798859663,-3.50633478321869,-1.84226659602228,0.123851301540208,-4.03838542837983,-2.37852871555368,-4.78950760108195,-3.35735245580523,-4.82156249506632,0,-2.3468419990638,-2.35156345548932,-4.24632911557237,-2.80587627632232,-3.71199069082743,-4.96604443784204,-4.82286199751242,-4.246281586148,-4.24304711834629,-4.09184354503794,-2.87114648933058,-2.02086697145229,-2.26025999562385,-2.63391773151494,-4.64894482338364,-3.65219331762568,-1.59049595657451,-4.50358284723037,-4.90595955294896
"S205",-0.141715569004383,1.70124223465154,0.624645713413341,0.0937871637581419,0.0791738458286483,2.71459416425705,1.33165826050574,0.596864067429992,1.63574137636718,0.410004545351828,0.503681782809595,1.833555014573,-1.29921032234017,0.707031497639732,0.686971109053332,-0.776736080505709,-1.52623358356763,0.0327271609580209,3.12539803710932,4.06251711821857,4.44920818194673,5.59340858328985,-0.326151881532306,-1.26468191829439,-0.694566453916715,0.00599244243809306,-1.60742916976942,-0.341167542466326,3.07352770703056,-1.37737250981777,0.337870655694287,-0.491065539077409,-0.509820420799562,-0.905583735278964,0.38092641805611,-1.29155769901251,0.0297336887304929,1.7235495586397,-0.144452743839543,0.986796890681958,0.343776034634123,-0.118631816126909,-0.891630687534687,-2.20253065316309,0.130385721787412,-0.602472277320206,0.607593911871343,-0.594104913410835,-1.06685629394072,-0.670784246273059,-0.754543622774781,-2.43202500251728,-1.0597244354397,-0.85104068372889,-0.570257791778023,0.53059557268877,0.49141050615224,-1.9807632888103,-2.11174514252052,-3.09377151495767,-2.36890726198459,-2.75551728326141,-1.59105001928034,-3.79890770054312,-3.05560219754991,-2.98114376184842,-4.69265725728008,-2.97419066217639,-2.9742591742953,-2.27179428604875,-2.3468419990638,0,-2.25696914629259,-2.43849409549686,-2.17629006866486,-2.56877510997882,-2.13456986386771,-2.75408755448292,-4.01755888165188,-1.79807985919898,-2.56862235153904,-2.60802956616807,-1.99104576873648,-2.43585543533546,-3.63108283740635,-2.02835856949638,-1.55088604114635,-1.57358689891683,-3.8924894765463,-4.24180717531759
"S206",-2.6585031740671,0.911431302133248,-0.0171935669802727,-1.44342289220429,-1.55301782068872,0.4462894889673,-1.37619141959139,-1.38299336174465,-0.887446588534409,-0.755512141655711,-1.97540570284645,-0.178432707244797,-4.08491407242046,-1.64718078107191,-1.65075053051182,-2.73053371106153,-4.1132392705584,-1.03159851006915,-0.591495298767147,0.118941323096071,1.122962013294,3.37702511659074,-2.09780789817191,-2.84378624087159,-1.10550501816941,-0.37960856706875,-2.20323955694258,-2.39276598603017,1.54648521392313,-3.46587377147353,-1.75548847881307,-1.32277001015267,-2.44339830960308,-0.860428557254314,-1.08626265747051,-2.0500718081144,-1.01862739925456,-1.21915450832687,-0.446296764005816,0.256831109193992,-0.305700864920577,-1.29494927299346,-1.99986778280611,-1.43388769091966,-2.22128381925207,-2.21894505980934,-0.151911520650062,-0.770802765019341,-2.5259623955917,-1.72206068112513,-1.84650006209798,-2.19383527932975,-2.06570239601663,-2.02182568399075,-2.78062460045411,-1.51317344118682,-1.68294226617045,-1.92325667858437,-2.85109105643553,-3.20172871860737,-3.99491914051668,-3.5571532424712,-4.0896672308339,-2.49492314149049,-2.53295623932679,-4.85252566023392,-4.86322611235465,-5.3437868180102,-3.25737933572378,-3.26645836284081,-2.35156345548932,-2.25696914629259,0,-4.77186687741672,-3.76283178826321,-5.17421560481725,-4.52672987295463,-4.96513380310356,-4.45011159046248,-4.8892034834495,-4.18978451596779,-4.75886734036742,-3.83171331238135,-4.20250552743978,-4.23217457441398,-4.46491023274573,-3.76708237880807,-2.78241328561117,-4.50140822997444,-4.75381469561572
"S207",-3.1293562312134,-0.93584542309819,-1.69483138819501,-2.16497978172669,-1.68629138250747,-0.336125736335466,-1.04753961260696,-1.95758748223405,-1.52860390980696,-0.618300611346133,-1.82599594865521,-0.437919387548375,-2.40654959265989,-2.10324818707254,-1.17478946367953,-1.40436840160198,-3.33795499471692,-2.45301533291673,1.07027723817328,0.630523353868822,1.75846379924592,0.603759394121639,-1.59572507391494,-2.9569477934289,-1.21802432838709,-1.47644156476653,-2.00899365639072,-1.9648998113895,0.18118000803168,-3.24225134745645,-1.62404061857398,-1.35242308944921,-2.20263968336047,-1.22789851239475,-0.332286086245113,-1.22134523179943,-1.06251804117762,0.4566601116272,0.329630888999978,-0.667725086057911,-0.403242170193634,-1.06886250205293,-2.34181337724409,-2.38163319428903,-2.39666932035577,-3.00887054128174,-1.93585368372041,-2.33617463866998,-2.86146198361,-1.8832804408467,-1.81344838331706,-2.15695617936885,-2.28561269763893,-1.65064900902513,-2.29520139882261,-1.73982500828271,-1.82544035989843,-2.25105909083267,-3.62887493928234,-3.22635084806051,-3.21529831286466,-2.89460387126853,-2.64608734508689,-2.65888862734235,-3.47801247099058,-4.76753824255804,-4.465183230992,-5.08560841841766,-3.49869814033944,-3.70181026812216,-4.24632911557237,-2.43849409549686,-4.77186687741672,0,-3.48858319964867,-4.31211243555096,-4.6615458230863,-4.63163767916966,-4.03597043148584,-4.69457156539888,-4.15950358758694,-4.83345024646256,-3.79431431113789,-3.94014178656284,-4.05928990233166,-4.38220703305758,-3.32722769941294,-2.65663979485271,-4.65554411591725,-4.48606840253201
"S208",-0.267923931860663,-0.292806702361434,-0.391476922050416,-0.620009628626584,-0.649178522153916,-0.756815384681792,0.949945698017988,-0.950351781422272,-1.27370117177342,-0.818123773442876,-1.00939956644955,-0.207250010108942,-1.98344460637725,-1.55234557744276,-1.38894386223261,-1.13730539799858,-1.87739332500961,-1.34600313758354,1.65825427135854,2.35035073255048,1.45934091052636,4.37797833965188,-0.527388192438822,-1.22830092455174,1.06823748942615,-1.2431464304136,-1.01293254024078,-0.204379679559038,0.110017622922651,-1.62561075169425,-0.634795154429442,-0.974388910605991,-1.34078371743658,-0.853410280989995,-0.537223310204001,-0.976799589696256,-0.919521435255172,0.287880938924473,-0.34553304506649,-0.28731032870759,-0.0835733228352051,-0.366644893071456,-1.48391011161128,-1.61729957675517,0.784409367307814,-1.4676625088229,-0.172821609111935,-1.35689700509581,-1.77929695280938,-1.57528555686173,-1.337142960244,-1.75029987387818,-1.45119498712767,-1.02855390811272,-1.62028856375452,-1.23652164101902,-0.798942189617154,-1.23567742296459,-1.9515410831728,-1.63281242993525,-2.87042218401592,-2.91629526815376,-3.02820430799371,-2.11895236890536,-1.67673586614633,-2.92915174313849,-2.98611648720803,-3.06280245162651,-2.49373882773601,-2.61753391282487,-2.80587627632232,-2.17629006866486,-3.76283178826321,-3.48858319964867,0,-3.36217267984222,-3.58936052019177,-2.79475121270103,-2.95109884679079,-3.3214381361927,-3.68602409292052,-3.14359688619907,-2.95655449488358,-2.95635630963775,-2.4347060412246,-3.32046348420363,-3.19905675014346,-2.34797901442298,-2.98467195113253,-3.51183489218453
"S209",-3.10457033496928,-1.71665087188138,-1.45312122587632,-1.37388278665873,-0.725007054685797,-0.913720512107486,-1.76450922046947,-2.00819912119094,-1.37190804017103,-0.465681317933569,-1.51391918899994,0.180947830159004,-1.42724226458499,-0.770175866038439,0.730796249678407,-2.84417610697076,-3.97966260509899,-1.43386962991107,2.14119053936272,1.02260961831016,0.624052994014694,-0.138908731202667,-2.78834379365082,-1.79007150712766,-0.199021766594208,-0.980992220600661,-1.27771932385377,-1.75890071394022,2.14478694964567,-3.83746768322547,-0.649202988382694,-0.763213560609028,-1.72572607132253,-0.223816716018877,-0.0836829498121563,-0.155383811761362,-0.328324587415171,0.352047503111422,0.667089565478322,0.0703198716388878,-0.196462189065544,-0.0566140040209906,-1.60657532901546,-2.10356363535554,-2.02347466760368,-3.05433972855472,-2.26463525988624,-2.69401733269345,-2.224296933071,-1.61108643215227,-2.0448316473209,-2.4256829416868,-2.34186738239048,-1.22471058419822,-1.95735144525727,-1.92602590378172,-1.40375225202341,-1.68250041490996,-3.46716236132084,-3.39542754748963,-3.2661463520474,-2.69290377901241,-3.30046779923429,-1.7853203983657,-2.15583026388508,-5.70760459487769,-5.64825400638952,-5.78480974477481,-3.09431999119787,-3.93521603692844,-3.71199069082743,-2.56877510997882,-5.17421560481725,-4.31211243555096,-3.36217267984222,0,-5.94984971434004,-5.45908243624502,-4.75062879377595,-5.45319155348616,-4.2941366701689,-5.43008321475487,-4.48492365439085,-4.44315074631813,-4.39531590422019,-5.47834796195798,-4.11314071451568,-2.93414368367978,-5.26485074124465,-5.27120839775728
"S210",-5.1545041050316,-2.81770456288682,-2.48440774134477,-2.78425527698293,-2.75518352097293,-1.08673572915415,-2.62516499332275,-3.58843926857958,-1.41832486530367,-1.75435515605664,-2.29136531889273,-1.64822424908995,-1.87087820601057,-1.41067614365882,0.0036370450725301,-3.4005654817068,-4.57380532818959,-1.99904356422457,-1.7635974821619,-0.924235672345729,0.167686342454559,0.202484676178821,-4.46875718481596,-4.54032861755635,-0.493731121724321,-2.06401271144727,-4.47837735030915,-4.46440579143346,1.77471466850977,-5.15455428787083,-1.14101319282745,-1.14175789650411,-1.77447306506512,-0.781834141878899,-0.349814405271399,-0.451954325437009,-0.893990510970214,0.281349903761002,0.581319843373827,0.0288977198010729,-0.247948586656814,-0.596790653207747,-1.81361652232197,-1.76139325659103,-2.01811695802516,-2.59687297059005,-0.477966221766027,-3.72649353588948,-3.48550546373264,-3.05127436578133,-1.54389485511036,-2.25133520509194,-2.14295331789915,-1.69857739382006,-2.17481707804053,-0.787203165752562,-1.13300695402556,-2.32172267761427,-4.55401489812117,-5.0480912120362,-3.93446030220714,-3.95382072673266,-4.58754845816425,-1.59413066891346,1.24332960575613,-6.84716350815762,-7.2537491952974,-7.26596787475598,-3.97027995418118,-4.68174277030378,-4.96604443784204,-2.13456986386771,-4.52672987295463,-4.6615458230863,-3.58936052019177,-5.94984971434004,0,-6.59111490670442,-5.16338884616514,-5.92573433294787,-5.40413470208707,-6.1570463657805,-4.89377301971931,-4.80908113321311,-5.37125863737102,-5.75502344211886,-4.83829248668902,-3.06078091450689,-5.91918277324837,-6.09379879653199
"S213",-3.3557260126199,-2.87339594817705,-2.51059921814487,-3.01781660269095,-2.38047076188422,-1.15046532248938,-3.64468462092995,-3.14185803198767,-0.93876355642514,-1.69537272483554,-1.94522485664929,-1.19386163483256,-4.58377872332765,-2.81930984435865,-2.38248477911298,-3.78450456823031,-5.30539922441788,-2.80904103774548,0.491101916600914,0.917146697569502,1.88209460821605,2.30307053535719,-4.75619971067415,-3.97789985608971,-1.52599950454067,-3.38506183145941,-4.49035646322632,-4.56993890340996,1.76326588170824,-6.36153961473285,-0.924328391011248,-1.21330219755733,-1.73897283367917,-0.401044646907116,-0.0252191432171468,-0.340863756259533,-0.697099551225309,1.22228725737882,0.56818888223226,-0.456674841822465,-0.910226896487716,-1.24866330755468,-1.72017902957841,-1.81956261282153,-2.19061786223413,-1.81257887992337,-1.0676169965069,-3.48635820021004,-3.41936771805836,-2.20816315836492,-2.06985346249805,-2.30663191337934,-2.85523099578877,-2.07197139143254,-2.56029852442048,-1.54927457089789,-1.12823150253695,-1.90083137232909,-4.29781707576116,-4.05366568465021,-3.03382689410908,-2.38955508457867,-2.39548119039088,-3.2707414019378,-4.16208818218042,-7.50721589580522,-7.40439580275134,-7.76199886377662,-3.56201748739071,-3.01628160897154,-4.82286199751242,-2.75408755448292,-4.96513380310356,-4.63163767916966,-2.79475121270103,-5.45908243624502,-6.59111490670442,0,-4.83817451873087,-6.05564935405669,-4.99900014987733,-5.97052553960697,-4.94487710591713,-4.71338635170486,-5.60637856741087,-5.64772554235113,-4.38375240159272,-2.70508650037407,-5.86866520387027,-4.81264425333178
